-0.430079 0.723267 1.084278 2.748965
-0.430665 0.721002 1.086324 2.750147
-0.431263 0.718734 1.088360 2.751314
-0.431871 0.716464 1.090386 2.752463
-0.432490 0.714191 1.092404 2.753596
-0.433120 0.711916 1.094412 2.754712
-0.433761 0.709638 1.096411 2.755811
-0.434412 0.707358 1.098402 2.756894
-0.435074 0.705075 1.100383 2.757960
-0.435747 0.702791 1.102355 2.759010
-0.436430 0.700504 1.104318 2.760043
-0.437124 0.698216 1.106272 2.761059
-0.437829 0.695926 1.108218 2.762059
-0.438544 0.693634 1.110154 2.763043
-0.439270 0.691340 1.112082 2.764010
-0.440006 0.689044 1.114000 2.764961
-0.440753 0.686747 1.115911 2.765896
-0.441510 0.684449 1.117812 2.766814
-0.442277 0.682149 1.119705 2.767716
-0.443055 0.679848 1.121589 2.768601
-0.443844 0.677546 1.123464 2.769471
-0.444642 0.675243 1.125331 2.770324
-0.445451 0.672939 1.127189 2.771161
-0.446270 0.670634 1.129039 2.771982
-0.447099 0.668328 1.130881 2.772787
-0.447939 0.666021 1.132714 2.773576
-0.448788 0.663714 1.134538 2.774349
-0.449648 0.661406 1.136355 2.775106
-0.450517 0.659098 1.138163 2.775847
-0.451397 0.656790 1.139962 2.776572
-0.452287 0.654481 1.141754 2.777282
-0.453187 0.652171 1.143537 2.777975
-0.454096 0.649862 1.145312 2.778653
-0.455016 0.647553 1.147079 2.779315
-0.455945 0.645244 1.148839 2.779961
-0.456884 0.642934 1.150589 2.780592
-0.457833 0.640626 1.152332 2.781207
-0.458792 0.638317 1.154068 2.781806
-0.459760 0.636009 1.155795 2.782390
-0.460738 0.633701 1.157514 2.782958
-0.461726 0.631394 1.159225 2.783511
-0.462723 0.629087 1.160929 2.784049
-0.463730 0.626781 1.162625 2.784571
-0.464746 0.624476 1.164313 2.785077
-0.465772 0.622172 1.165993 2.785569
-0.466807 0.619869 1.167666 2.786045
-0.467852 0.617567 1.169331 2.786506
-0.468905 0.615266 1.170988 2.786952
-0.469969 0.612966 1.172638 2.787382
-0.471041 0.610667 1.174281 2.787798
-0.472123 0.608370 1.175916 2.788198
-0.473214 0.606074 1.177543 2.788584
-0.474314 0.603780 1.179164 2.788955
-0.475423 0.601488 1.180776 2.789310
-0.476541 0.599197 1.182382 2.789651
-0.477668 0.596908 1.183980 2.789977
-0.478804 0.594620 1.185571 2.790288
-0.479949 0.592335 1.187155 2.790584
-0.481103 0.590052 1.188731 2.790866
-0.482266 0.587771 1.190301 2.791133
-0.483438 0.585492 1.191863 2.791386
-0.484618 0.583215 1.193419 2.791624
-0.485807 0.580941 1.194967 2.791847
-0.487005 0.578669 1.196508 2.792056
-0.488211 0.576399 1.198042 2.792251
-0.489426 0.574132 1.199570 2.792431
-0.490649 0.571868 1.201090 2.792597
-0.491881 0.569606 1.202604 2.792749
-0.493122 0.567347 1.204111 2.792886
-0.494370 0.565091 1.205611 2.793010
-0.495627 0.562838 1.207104 2.793119
-0.496893 0.560588 1.208591 2.793214
-0.498166 0.558341 1.210071 2.793295
-0.499448 0.556097 1.211544 2.793362
-0.500738 0.553857 1.213011 2.793416
-0.502036 0.551620 1.214471 2.793455
-0.503343 0.549386 1.215925 2.793480
-0.504657 0.547155 1.217372 2.793492
-0.505979 0.544929 1.218813 2.793490
-0.507309 0.542705 1.220247 2.793475
-0.508647 0.540486 1.221675 2.793446
-0.509993 0.538270 1.223097 2.793403
-0.511346 0.536058 1.224512 2.793347
-0.512708 0.533850 1.225921 2.793277
-0.514077 0.531645 1.227324 2.793194
-0.515453 0.529445 1.228721 2.793097
-0.516838 0.527249 1.230111 2.792988
-0.518229 0.525057 1.231495 2.792865
-0.519629 0.522870 1.232873 2.792728
-0.521035 0.520686 1.234245 2.792579
-0.522449 0.518507 1.235611 2.792417
-0.523871 0.516333 1.236971 2.792241
-0.525299 0.514163 1.238325 2.792053
-0.526735 0.511997 1.239673 2.791851
-0.528178 0.509837 1.241015 2.791637
-0.529628 0.507681 1.242352 2.791410
